학년도,학기,소속,학과,과목번호,분반,과목명,학점,수업시간/강의실,시간,교수진,수강생수,영어강의,중국어강의,승인과목,CU과목,홀짝구분,국제학생,Honors과목,공학인증,시험일자,수강대상,권장학년,수강신청 참조사항,과목 설명,비고
2024 학년도,1학기,대학,전인교육원,COR1022,04,알바트로스세미나(수학),1.0,수 18:00~18:50,1.0,조창연,0000000011,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1022,05,알바트로스세미나(수학),1.0,수 18:00~18:50,1.0,김대욱,0000000012,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1023,01,알바트로스세미나(물리),1.0,수 18:00~18:50,1.0,양상모,0000000013,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1023,02,알바트로스세미나(물리),1.0,수 18:00~18:50,1.0,장준익,0000000013,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1023,03,알바트로스세미나(물리),1.0,수 18:00~18:50,1.0,백현준,0000000013,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1023,04,알바트로스세미나(물리),1.0,수 18:00~18:50,1.0,홍준호,0000000013,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1024,01,알바트로스세미나(화학),1.0,수 18:00~19:45,2.0,서원석,0000000014,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1024,02,알바트로스세미나(화학),1.0,수 18:00~19:45,2.0,동방선,0000000014,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1024,03,알바트로스세미나(화학),1.0,수 18:00~19:45,2.0,박준우,0000000014,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1024,04,알바트로스세미나(화학),1.0,수 18:00~19:45,2.0,장지현,0000000013,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1025,01,알바트로스세미나(생명과학),1.0,수 18:00~19:45,2.0,김건수,0000000012,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1025,02,알바트로스세미나(생명과학),1.0,수 18:00~19:45,2.0,김성룡,0000000012,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1025,03,알바트로스세미나(생명과학),1.0,수 18:00~19:45,2.0,주봉건,0000000011,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1025,04,알바트로스세미나(생명과학),1.0,수 18:00~19:45,2.0,김정호,0000000011,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1025,05,알바트로스세미나(생명과학),1.0,수 18:00~19:45,2.0,김종찬,0000000009,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1026,01,알바트로스세미나(전자),1.0,월 13:30~14:20 [K302],1.0,강석주,0000000009,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1026,02,알바트로스세미나(전자),1.0,월 13:30~14:20 [K302],1.0,김영록,0000000009,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1026,03,알바트로스세미나(전자),1.0,월 13:30~14:20 [K302],1.0,"Kim, Youngwook",0000000010,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1026,04,알바트로스세미나(전자),1.0,월 13:30~14:20 [K302],1.0,김홍석,0000000012,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1026,05,알바트로스세미나(전자),1.0,월 13:30~14:20 [K302],1.0,남창주,0000000010,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1026,06,알바트로스세미나(전자),1.0,월 13:30~14:20 [K302],1.0,박형민,0000000010,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1026,07,알바트로스세미나(전자),1.0,월 13:30~14:20 [K302],1.0,성원진,0000000010,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1026,08,알바트로스세미나(전자),1.0,월 13:30~14:20 [K302],1.0,소재우,0000000009,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1026,09,알바트로스세미나(전자),1.0,월 13:30~14:20 [K302],1.0,유양모,0000000010,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1026,10,알바트로스세미나(전자),1.0,월 13:30~14:20 [K302],1.0,윤광석,0000000009,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1026,11,알바트로스세미나(전자),1.0,월 13:30~14:20 [K302],1.0,이행선,0000000009,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1026,12,알바트로스세미나(전자),1.0,월 13:30~14:20 [K302],1.0,최용,0000000010,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1026,13,알바트로스세미나(전자),1.0,월 13:30~14:20 [K302],1.0,홍성완,0000000011,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1027,01,알바트로스세미나(화공생명),1.0,수 18:00~18:50 [R404],1.0,오세용,0000000008,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1027,02,알바트로스세미나(화공생명),1.0,수 18:00~18:50 [R404],1.0,최진훈,0000000008,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1027,03,알바트로스세미나(화공생명),1.0,수 18:00~18:50 [R404],1.0,강태욱,0000000008,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1027,04,알바트로스세미나(화공생명),1.0,수 18:00~18:50 [R404],1.0,김충익,0000000008,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1027,05,알바트로스세미나(화공생명),1.0,수 18:00~18:50 [R404],1.0,하경수,0000000009,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1027,06,알바트로스세미나(화공생명),1.0,수 18:00~18:50 [R404],1.0,이종석,0000000008,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1027,07,알바트로스세미나(화공생명),1.0,수 18:00~18:50 [R404],1.0,나정걸,0000000008,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1027,08,알바트로스세미나(화공생명),1.0,수 18:00~18:50 [R404],1.0,강문성,0000000009,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1027,09,알바트로스세미나(화공생명),1.0,수 18:00~18:50 [R404],1.0,백서인,0000000009,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1027,10,알바트로스세미나(화공생명),1.0,수 18:00~18:50 [R404],1.0,김형준,0000000009,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1027,11,알바트로스세미나(화공생명),1.0,수 18:00~18:50 [R404],1.0,류재건,0000000010,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1027,12,알바트로스세미나(화공생명),1.0,수 18:00~18:50 [R404],1.0,박제영,0000000009,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1027,13,알바트로스세미나(화공생명),1.0,수 18:00~18:50 [R404],1.0,조현석,0000000010,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1028,01,알바트로스세미나(기계),1.0,수 18:00~18:50 [AS510],1.0,전도영,0000000007,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1028,02,알바트로스세미나(기계),1.0,수 18:00~18:50 [AS510],1.0,이승엽,0000000007,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1028,03,알바트로스세미나(기계),1.0,수 18:00~18:50 [AS510],1.0,정현용,0000000008,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1028,04,알바트로스세미나(기계),1.0,수 18:00~18:50 [AS510],1.0,박정열,0000000008,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1028,05,알바트로스세미나(기계),1.0,수 18:00~18:50 [AS510],1.0,김동철,0000000007,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1028,06,알바트로스세미나(기계),1.0,수 18:00~18:50 [AS510],1.0,김대중,0000000006,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1028,07,알바트로스세미나(기계),1.0,수 18:00~18:50 [AS510],1.0,신충수,0000000007,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1028,08,알바트로스세미나(기계),1.0,수 18:00~18:50 [AS510],1.0,정봉근,0000000009,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1028,09,알바트로스세미나(기계),1.0,수 18:00~18:50 [AS510],1.0,정석환,0000000008,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1028,10,알바트로스세미나(기계),1.0,수 18:00~18:50 [AS510],1.0,김상엽,0000000010,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1028,11,알바트로스세미나(기계),1.0,수 18:00~18:50 [AS510],1.0,김남근,0000000009,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1028,12,알바트로스세미나(기계),1.0,수 18:00~18:50 [AS510],1.0,박우성,0000000010,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1029,01,알바트로스세미나(컴퓨터),1.0,수 18:00~18:50 [RA204],1.0,김주호,0000000008,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1029,02,알바트로스세미나(컴퓨터),1.0,수 18:00~18:50 [RA204],1.0,박수용,0000000008,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1029,03,알바트로스세미나(컴퓨터),1.0,목 18:00~18:50 [RA204],1.0,박성용,0000000008,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1029,04,알바트로스세미나(컴퓨터),1.0,수 18:00~18:50 [RA204],1.0,정성원,0000000008,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1029,05,알바트로스세미나(컴퓨터),1.0,목 18:00~18:50 [RA204],1.0,양지훈,0000000009,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1029,06,알바트로스세미나(컴퓨터),1.0,수 18:00~18:50 [RA204],1.0,장형수,0000000009,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1029,07,알바트로스세미나(컴퓨터),1.0,수 18:00~18:50 [RA204],1.0,김세준,0000000008,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1029,08,알바트로스세미나(컴퓨터),1.0,수 18:00~18:50 [RA204],1.0,김승욱,0000000009,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1029,09,알바트로스세미나(컴퓨터),1.0,수 18:00~18:50 [RA204],1.0,이혁준,0000000009,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1029,10,알바트로스세미나(컴퓨터),1.0,수 18:00~18:50 [RA204],1.0,김영재,0000000009,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1029,11,알바트로스세미나(컴퓨터),1.0,수 18:00~18:50 [RA204],1.0,소정민,0000000009,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1029,12,알바트로스세미나(컴퓨터),1.0,수 18:00~18:50 [RA204],1.0,최준석,0000000008,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1029,13,알바트로스세미나(컴퓨터),1.0,월 09:00~09:50 [RA204],1.0,이주호,0000000009,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1029,14,알바트로스세미나(컴퓨터),1.0,수 18:00~18:50 [RA204],1.0,문의현,0000000009,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1029,15,알바트로스세미나(컴퓨터),1.0,수 18:00~18:50 [RA204],1.0,최재승,0000000009,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1030,01,알바트로스세미나(인공지능),1.0,수 18:00~18:50,1.0,김지환,0000000010,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1030,02,알바트로스세미나(인공지능),1.0,수 18:00~18:50,1.0,장부루,0000000011,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1030,03,알바트로스세미나(인공지능),1.0,수 18:00~18:50,1.0,박운상,0000000012,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1031,01,알바트로스세미나(시스템반도체),1.0,월 13:30~14:20 [K406],1.0,김상완,0000000006,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1031,02,알바트로스세미나(시스템반도체),1.0,월 13:30~14:20 [K406],1.0,김시현,0000000006,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1031,03,알바트로스세미나(시스템반도체),1.0,월 13:30~14:20 [K406],1.0,류성주,0000000006,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1031,04,알바트로스세미나(시스템반도체),1.0,월 13:30~14:20 [K406],1.0,범진욱,0000000006,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,COR1031,05,알바트로스세미나(시스템반도체),1.0,월 13:30~14:20 [K406],1.0,한준규,0000000007,,,O,,,,,,,,1학년,,,제 1전공자만 가능
2024 학년도,1학기,대학,전인교육원,ETS2001,01,현대세계와윤리문제,3.0,"화,목 10:30~11:45 [K503]",3.0,이임찬,0000000070,,,,,,,,,,전학년,1-4학년,,구 윤리와가치,
2024 학년도,1학기,대학,전인교육원,ETS2001,02,현대세계와윤리문제,3.0,"화,목 15:00~16:15 [K503]",3.0,구익희,0000000070,,,,,,,,,,전학년,1-4학년,,구 윤리와가치,
2024 학년도,1학기,대학,전인교육원,ETS2001,03,현대세계와윤리문제,3.0,"수,금 13:30~14:45 [K301]",3.0,하유진,0000000070,,,,,,,,,,전학년,1-4학년,,구 윤리와가치,
2024 학년도,1학기,대학,전인교육원,ETS2001,04,현대세계와윤리문제,3.0,"수,금 15:00~16:15 [K502]",3.0,하유진,0000000070,,,,,,,,,,전학년,1-4학년,,구 윤리와가치,
2024 학년도,1학기,대학,전인교육원,ETS2002,01,논리와비판적사고,3.0,"화,목 10:30~11:45 [J309]",3.0,이솔,0000000080,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,전인교육원,ETS2002,02,논리와비판적사고,3.0,"화,목 13:30~14:45 [K302]",3.0,오은영,0000000080,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,전인교육원,ETS2002,03,논리와비판적사고,3.0,"수,금 13:30~14:45 [K202]",3.0,서상복,0000000080,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,전인교육원,ETS2002,04,논리와비판적사고,3.0,"수,금 15:00~16:15 [K501]",3.0,서상복,0000000080,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,전인교육원,ETS2004,01,종교와세계문화,3.0,,,황나리,0000000011,,,O,O,,,,,,,1-4학년,,,CU공유대학 과목
2024 학년도,1학기,대학,전인교육원,ETS2004,02,종교와세계문화,3.0,금 10:30~13:15 [K202],3.0,배병훈,0000000080,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,전인교육원,ETS2004,03,종교와세계문화,3.0,월 13:30~16:15 [K203],3.0,안창덕,0000000079,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,전인교육원,ETS2004,04,종교와세계문화,3.0,금 10:30~13:15 [K201],3.0,신광식,0000000080,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,전인교육원,ETS2004,05,종교와세계문화,3.0,"월,수 16:30~17:45 [K504]",3.0,박현준,0000000050,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,전인교육원,ETS2004,06,종교와세계문화,3.0,월 13:30~16:15 [K301],3.0,김건엽,0000000080,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,전인교육원,ETS2004,07,종교와세계문화,3.0,"월,수 13:30~14:45 [J307]",3.0,오지섭,0000000081,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,전인교육원,ETU4008,01,삶과죽음,3.0,"화,목 09:00~10:15 [J309]",3.0,이솔,0000000079,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,전인교육원,ETU4009,01,영화와철학,3.0,"화,목 10:30~11:45 [K303]",3.0,강선형,0000000080,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,전인교육원,ETU4010,01,한국문화와종교,3.0,"월,수 10:30~11:45 [K403]",3.0,현재우,0000000050,,,,,,,,,,전학년,1-4학년,,,
2024 학년도,1학기,대학,전인교육원,HFS2001,01,철학적인간학,3.0,"수,금 09:00~10:15 [K203]",3.0,이종진,0000000063,,,,,,,,,,전학년,2학년,,인간과세계에대한관상(스탈링스)(SHU4055)의 대체과목,
2024 학년도,1학기,대학,전인교육원,HFS2001,02,철학적인간학,3.0,"화,목 15:00~16:15 [K305]",3.0,김선영,0000000070,,,,,,,,,,전학년,2학년,,인간과세계에대한관상(스탈링스)(SHU4055)의 대체과목,
2024 학년도,1학기,대학,전인교육원,HFS2001,03,철학적인간학,3.0,"화,목 16:30~17:45 [K305]",3.0,김선영,0000000070,,,,,,,,,,전학년,2학년,,인간과세계에대한관상(스탈링스)(SHU4055)의 대체과목,
